BOROUGH,BLOCK,LOT,ADDRESS,ZIP CODE,DEVELOPMENT,MANAGED BY,CD#,FACILITY
BROOKLYN,8193,1,717 EAST 105TH STREET,11236,BREUKELEN,BREUKELEN,18,CHILDREN CENTER
BROOKLYN,8193,1,718 EAST 108TH STREET,11236,BREUKELEN,BREUKELEN,18,
BROOKLYN,8193,1,716 EAST 108TH STREET,11236,BREUKELEN,BREUKELEN,18,
BROOKLYN,8193,1,714 EAST 108TH STREET,11236,BREUKELEN,BREUKELEN,18,
BROOKLYN,8193,1,712 EAST 108TH STREET,11236,BREUKELEN,BREUKELEN,18,
BROOKLYN,8193,1,106-03 FLATLANDS AVENUE,11236,BREUKELEN,BREUKELEN,18,
BROOKLYN,8193,1,106-05 FLATLANDS AVENUE,11236,BREUKELEN,BREUKELEN,18,
BROOKLYN,8193,1,106-07 FLATLANDS AVENUE,11236,BREUKELEN,BREUKELEN,18,
BROOKLYN,8193,1,106-09 FLATLANDS AVENUE,11236,BREUKELEN,BREUKELEN,18,POLICE SERVICE AREA #1 TECHNICAL SATELLITE
BROOKLYN,8193,1,107-11 FLATLANDS AVENUE,11236,BREUKELEN,BREUKELEN,18,
BROOKLYN,8193,1,107-13 FLATLANDS AVENUE,11236,BREUKELEN,BREUKELEN,18,
BROOKLYN,8193,1,107-15 FLATLANDS AVENUE,11236,BREUKELEN,BREUKELEN,18,
BROOKLYN,8193,1,106-08 GLENWOOD ROAD,11236,BREUKELEN,BREUKELEN,18,
BROOKLYN,8193,1,106-06 GLENWOOD ROAD,11236,BREUKELEN,BREUKELEN,18,
BROOKLYN,8193,1,106-04 GLENWOOD ROAD,11236,BREUKELEN,BREUKELEN,18,
BROOKLYN,8193,1,106-02 GLENWOOD ROAD,11236,BREUKELEN,BREUKELEN,18,
BROOKLYN,8329,225,1580 EAST 102ND STREET,11236,BAY VIEW,BAY VIEW,18,
BROOKLYN,8329,225,1590 EAST 102ND STREET,11236,BAY VIEW,BAY VIEW,18,
BROOKLYN,8329,225,1610 EAST 102ND STREET,11236,BAY VIEW,BAY VIEW,18,
BROOKLYN,8329,225,1630 EAST 102ND STREET,11236,BAY VIEW,BAY VIEW,18,
BROOKLYN,8329,225,1550 EAST 102ND STREET,11236,BAY VIEW,BAY VIEW,18,
BROOKLYN,8329,225,1540 EAST 102ND STREET,11236,BAY VIEW,BAY VIEW,18,ROOFTOP LEASE LOCATION/PLASTERERS SHOP
BROOKLYN,8329,225,1570 EAST 102ND STREET,11236,BAY VIEW,BAY VIEW,18,
BROOKLYN,8329,225,1560 EAST 102ND STREET,11236,BAY VIEW,BAY VIEW,18,
BROOKLYN,8329,225,2045 ROCKAWAY PARKWAY,11236,BAY VIEW,BAY VIEW,18,ROOFTOP LEASE LOCATION
BROOKLYN,8329,225,2105 ROCKAWAY PARKWAY,11236,BAY VIEW,BAY VIEW,18,PLUMBERS SHOP
BROOKLYN,8329,225,2085 ROCKAWAY PARKWAY,11236,BAY VIEW,BAY VIEW,18,
BROOKLYN,8329,225,2125 ROCKAWAY PARKWAY,11236,BAY VIEW,BAY VIEW,18,
BROOKLYN,8329,225,2115 ROCKAWAY PARKWAY,11236,BAY VIEW,BAY VIEW,18,
BROOKLYN,8329,225,2055 ROCKAWAY PARKWAY,11236,BAY VIEW,BAY VIEW,18,
BROOKLYN,8329,225,2057 ROCKAWAY PARKWAY,11236,BAY VIEW,BAY VIEW,18,LAUNDRY
BROOKLYN,8329,225,2075 ROCKAWAY PARKWAY,11236,BAY VIEW,BAY VIEW,18,ROOFTOP LEASE LOCATION
BROOKLYN,8329,225,2065 ROCKAWAY PARKWAY,11236,BAY VIEW,BAY VIEW,18,
BROOKLYN,8329,225,9820 SEAVIEW AVENUE,11236,BAY VIEW,BAY VIEW,18,DEVELOPMENT MANAGEMENT OFFICE/DEVELOPMENT MAINTENANCE OFFICE/ BOILER/ ROOFTOP LEASE LOCATION/EXTERMINATOR SHOP
BROOKLYN,8329,225,9900 SEAVIEW AVENUE,11236,BAY VIEW,BAY VIEW,18,
BROOKLYN,8329,225,9910 SEAVIEW AVENUE,11236,BAY VIEW,BAY VIEW,18,ROOFTOP LEASE LOCATION
BROOKLYN,8329,225,5945 SHORE PARKWAY,11236,BAY VIEW,BAY VIEW,18,
BROOKLYN,8329,225,5975 SHORE PARKWAY,11236,BAY VIEW,BAY VIEW,18,BRICKLAYERS SHOP
BROOKLYN,8329,225,5905 SHORE PARKWAY,11236,BAY VIEW,BAY VIEW,18,ROOFTOP LEASE LOCATION
BROOKLYN,8329,225,5935 SHORE PARKWAY,11236,BAY VIEW,BAY VIEW,18,
BROOKLYN,8329,225,5985 SHORE PARKWAY,11236,BAY VIEW,BAY VIEW,18,COMMUNITY OPERATIONS FACILITY/ROOFTOP LEASE LOCATION
BROOKLYN,8329,225,5995 SHORE PARKWAY,11236,BAY VIEW,BAY VIEW,18,GLAZIERS SHOP/ROOFTOP LEASE LOCATION
BROOKLYN,8329,225,5955 SHORE PARKWAY,11236,BAY VIEW,BAY VIEW,18,COMMUNITY CENTER/BOILER
MANHATTAN,86,1,90 CHURCH STREET,10007,NON DEVELOPMENT FACILITY,RENTED PROPERTY,1,CENTRAL OFFICE
MANHATTAN,111,100,20 CATHERINE SLIP,10038,SMITH,SMITH,3,
MANHATTAN,111,100,10 CATHERINE SLIP,10038,SMITH,SMITH,3,CHILDREN CENTER
MANHATTAN,111,100,54 CATHERINE STREET,10038,SMITH,SMITH,3,
MANHATTAN,111,100,60 CATHERINE STREET,10038,SMITH,SMITH,3,CHILDREN CENTER
MANHATTAN,111,100,36 MADISON STREET,10038,SMITH,SMITH,3,AUTO DISPATCHER'S STOREROOM
MANHATTAN,111,100,40 MADISON STREET,10038,SMITH,SMITH,3,
MANHATTAN,111,100,46 MADISON STREET,10038,SMITH,SMITH,3,
MANHATTAN,111,100,50 MADISON STREET,10038,SMITH,SMITH,3,COMMUNITY CENTER/SENIOR CENTER/SPECIAL PROGRAM/NURSERY SCHOOL/COMMUNITY OPERATIONS OFFICE
MANHATTAN,111,100,60 MADISON STREET,10038,SMITH,SMITH,3,MEDICAL FACILITY
MANHATTAN,111,100,26 MADISON STREET,10038,SMITH,SMITH,3,EXTERMINATOR SHOP
MANHATTAN,111,100,372 PEARL STREET,10038,SMITH,SMITH,3,DEVELOPMENT MAINTENANCE OFFICE/STOREROOM/JANITORIAL STOREROOM
MANHATTAN,111,100,374 PEARL STREET,10038,SMITH,SMITH,3,
MANHATTAN,111,100,388 PEARL STREET,10038,SMITH,SMITH,3,
MANHATTAN,111,100,390 PEARL STREET,10038,SMITH,SMITH,3,
MANHATTAN,111,100,3 SAINT JAMES PLACE,10038,SMITH,SMITH,3,AUTO DISPATCHER'S OFFICE
MANHATTAN,111,100,7 SAINT JAMES PLACE,10038,SMITH,SMITH,3,BOILER
MANHATTAN,111,100,9 SAINT JAMES PLACE,10038,SMITH,SMITH,3,
MANHATTAN,111,100,5 SAINT JAMES PLACE,10038,SMITH,SMITH,3,COMMERCIAL SPACE (STORE #7)
MANHATTAN,111,100,21 SAINT JAMES PLACE,10038,SMITH,SMITH,3,DEVELOPMENT MANAGEMENT OFFICE
MANHATTAN,111,100,23 SAINT JAMES PLACE,10038,SMITH,SMITH,3,"COMMERCIAL SPACE (STORES #1, 1A)"
MANHATTAN,111,100,25 SAINT JAMES PLACE,10038,SMITH,SMITH,3,COMMERCIAL SPACE (STORE #2)
MANHATTAN,111,100,25A SAINT JAMES PLACE,10038,SMITH,SMITH,3,COMMERCIAL SPACE (STORE #2A)
MANHATTAN,111,100,15 SAINT JAMES PLACE,10038,SMITH,SMITH,3,
MANHATTAN,111,100,17 SAINT JAMES PLACE,10038,SMITH,SMITH,3,
MANHATTAN,111,100,19 SAINT JAMES PLACE,10038,SMITH,SMITH,3,
MANHATTAN,111,100,182 SOUTH STREET,10038,SMITH,SMITH,3,BULK STORAGE
MANHATTAN,111,100,184 SOUTH STREET,10038,SMITH,SMITH,3,
MANHATTAN,111,100,186 SOUTH STREET,10038,SMITH,SMITH,3,
MANHATTAN,111,100,180 SOUTH STREET,10038,SMITH,SMITH,3,ROOFTOP LEASE LOCATION
MANHATTAN,124,24,250 BROADWAY,10007,NON DEVELOPMENT FACILITY,RENTED PROPERTY,1,CENTRAL OFFICE
MANHATTAN,245,1,254 CLINTON STREET,10002,TWO BRIDGES URA (SITE 7),LA GUARDIA,3,INDOOR GARAGE
MANHATTAN,245,1,286 SOUTH STREET,10002,TWO BRIDGES URA (SITE 7),LA GUARDIA,3,COMMUNITY CENTER/BOILER/JANITORIAL STORAGE ROOM
MANHATTAN,245,1,291 SOUTH STREET,10002,TWO BRIDGES URA (SITE 7),LA GUARDIA,3,
MANHATTAN,255,1,220 CHERRY STREET,10002,RUTGERS,RUTGERS,3,DEVELOPMENT MAINTENANCE SHOP
MANHATTAN,255,1,160 MADISON STREET,10002,RUTGERS,RUTGERS,3,BOILER
MANHATTAN,255,1,170 MADISON STREET,10002,RUTGERS,RUTGERS,3,BRICKLAYERS SHOP
MANHATTAN,255,1,200 MADISON STREET,10002,RUTGERS,RUTGERS,3,COMMUNITY CENTER
MANHATTAN,255,1,45 PIKE STREET,10002,RUTGERS,RUTGERS,3,PLASTERERS SHOP/PAINT SHOP/BOILER/EXTERMINATOR SHOP
MANHATTAN,255,1,55 PIKE STREET,10002,RUTGERS,RUTGERS,3,CARPENTERS SHOP
MANHATTAN,255,1,61 PIKE STREET,10002,RUTGERS,RUTGERS,3,DEVELOPMENT MANAGEMENT OFFICE/STOREROOM/ROOFTOP LEASE LOCATION
MANHATTAN,255,1,65 PIKE STREET,10002,RUTGERS,RUTGERS,3,BOILER
MANHATTAN,255,1,75 PIKE STREET,10002,RUTGERS,RUTGERS,3,
MANHATTAN,255,1,54 RUTGERS STREET,10002,RUTGERS,RUTGERS,3,BOILER/ROOFTOP LEASE LOCATION
MANHATTAN,255,1,64 RUTGERS STREET,10002,RUTGERS,RUTGERS,3,
MANHATTAN,255,1,38 RUTGERS STREET,10002,RUTGERS,RUTGERS,3,LAUNDRY/BOILER
MANHATTAN,255,1,48 RUTGERS STREET,10002,RUTGERS,RUTGERS,3,
MANHATTAN,256,1,300 CHERRY STREET,10002,LA GUARDIA,LA GUARDIA,3,BOILER/ LAUNDRY IS USED FOR JANITORIAL STORAGE ROOM
MANHATTAN,256,1,310 CHERRY STREET,10002,LA GUARDIA,LA GUARDIA,3,
MANHATTAN,256,1,235 CLINTON STREET,10002,LA GUARDIA,LA GUARDIA,3,NEW BUILDING: SANDY FOR SITE COMPLIANCES - ALREADY BUILT
MANHATTAN,256,1,225 CLINTON STREET,10002,LA GUARDIA,LA GUARDIA,3,
MANHATTAN,256,1,65 JEFFERSON STREET,10002,LA GUARDIA,LA GUARDIA,3,PLASTERERS SHOP/EXTERMINATOR SHOP/NYCHA PAINT SHOP
MANHATTAN,256,1,240 MADISON STREET,10002,LA GUARDIA,LA GUARDIA,3,
MANHATTAN,256,1,250 MADISON STREET,10002,LA GUARDIA,LA GUARDIA,3,DEVELOPMENT MANAGEMENT OFFICE/MAIN STOREROOM
MANHATTAN,256,1,220 MADISON STREET,10002,LA GUARDIA,NYC DEPT OF PARKS,3,PLAYGROUND (MANAGED BY NYC DEPARTMENT OF PARKS & RECREATION)
MANHATTAN,256,1,45 RUTGERS STREET,10002,LA GUARDIA,LA GUARDIA,3,
MANHATTAN,256,1,55 RUTGERS STREET,10002,LA GUARDIA,LA GUARDIA,3,
MANHATTAN,256,14,278 CHERRY STREET,10002,LA GUARDIA ADDITION,LA GUARDIA,3,
MANHATTAN,256,14,280 CHERRY STREET,10002,LA GUARDIA ADDITION,LA GUARDIA,3,SENIOR CENTER
MANHATTAN,256,14,282 CHERRY STREET,10002,LA GUARDIA ADDITION,LA GUARDIA,3,
MANHATTAN,258,1,340 CHERRY STREET,10002,LA GUARDIA,LA GUARDIA,3,GLASS SHOP/ CABINET AND BATHTUB STORAGE ROOM/BRICKLAYERS STORAGE SHOP
MANHATTAN,258,1,250 CLINTON STREET,10002,LA GUARDIA,LA GUARDIA,3,BRICKLAYERS SHOP/CARPENTERS SHOP/CABINET STORAGE ROOM
MANHATTAN,258,1,230 CLINTON STREET,10002,LA GUARDIA,LA GUARDIA,3,
MANHATTAN,258,1,280 MADISON STREET,10002,LA GUARDIA,LA GUARDIA,3,
MANHATTAN,258,1,40 MONTGOMERY STREET,10002,LA GUARDIA,LA GUARDIA,3,MEDICAL FACILITY
MANHATTAN,258,17,290 MADISON STREET,10002,LA GUARDIA,LA GUARDIA,3,STAFF PARKING LOT
MANHATTAN,260,1,72 GOUVERNEUR STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,1,70 GOUVERNEUR STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,1,60 GOUVERNEUR STREET,10002,VLADECK,VLADECK,3,BOILER
MANHATTAN,260,1,50 GOUVERNEUR STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,1,40 GOUVERNEUR STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,1,38 GOUVERNEUR STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,1,354 MADISON STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,1,350 MADISON STREET,10002,VLADECK,VLADECK,3,JAD BAGS STOREROOM
MANHATTAN,260,1,330 MADISON STREET,10002,VLADECK,VLADECK,3,BULK STORAGE
MANHATTAN,260,1,326 MADISON STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,1,318 MADISON STREET,10002,VLADECK,VLADECK,3,BULK STORAGE
MANHATTAN,260,1,342 MADISON STREET,10002,VLADECK,VLADECK,3,LAUNDRY (NOT IN OPERATION)
MANHATTAN,260,1,338 MADISON STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,1,334 MADISON STREET,10002,VLADECK,VLADECK,3,SENIOR CENTER
MANHATTAN,260,1,622 WATER STREET,10002,VLADECK,VLADECK,3,OLD/CONDEMNED REFRIGERATOR STOREROOM/SALT & SAND ROOM
MANHATTAN,260,1,626 WATER STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,1,630 WATER STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,1,648 WATER STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,1,644 WATER STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,1,640 WATER STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,1,654 WATER STREET,10002,VLADECK,VLADECK,3,REFRIGERATOR STOREROOM
MANHATTAN,260,1,650 WATER STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,1,638 WATER STREET,10002,VLADECK,VLADECK,3,GLASS STOREROOM
MANHATTAN,260,1,636 WATER STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,70,656 WATER STREET,10002,VLADECK,NYC DEPT OF PARKS,3,VLADECK PARK (MANAGED BY NYC DEPARTMENT OF PARKS & RECREATION)
MANHATTAN,260,75,61 JACKSON STREET,10002,VLADECK,VLADECK,3,ROOFTOP LEASE LOCATION
MANHATTAN,260,75,55 JACKSON STREET,10002,VLADECK,VLADECK,3,CABINET STOREROOM
MANHATTAN,260,75,45 JACKSON STREET,10002,VLADECK,VLADECK,3,BOILER
MANHATTAN,260,75,35 JACKSON STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,75,25 JACKSON STREET,10002,VLADECK,VLADECK,3,EXTERMINATOR SHOP
MANHATTAN,260,75,17 JACKSON STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,75,364 MADISON STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,75,356 MADISON STREET,10002,VLADECK,VLADECK,3,DEVELOPMENT MANAGEMENT OFFICE/THREE STOREROOMS
MANHATTAN,260,75,358 MADISON STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,75,360 MADISON STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,75,384 MADISON STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,75,376 MADISON STREET,10002,VLADECK,VLADECK,3,JANITORIAL STOREROOMS
MANHATTAN,260,75,372 MADISON STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,75,658 WATER STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,75,662 WATER STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,75,666 WATER STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,75,668 WATER STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,75,684 WATER STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,75,676 WATER STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,260,75,670 WATER STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,263,1,32 JACKSON STREET,10002,VLADECK II,VLADECK,3,
MANHATTAN,263,1,28 JACKSON STREET,10002,VLADECK II,VLADECK,3,
MANHATTAN,263,1,16 JACKSON STREET,10002,VLADECK II,VLADECK,3,
MANHATTAN,263,1,14 JACKSON STREET,10002,VLADECK II,VLADECK,3,
MANHATTAN,263,1,44 JACKSON STREET,10002,VLADECK II,VLADECK,3,
MANHATTAN,263,1,40 JACKSON STREET,10002,VLADECK II,VLADECK,3,
MANHATTAN,263,1,22 JACKSON STREET,10002,VLADECK II,VLADECK,3,PSA 4 BICYCLE UNIT
MANHATTAN,263,1,18 JACKSON STREET,10002,VLADECK II,VLADECK,3,PSA 4 BICYCLE UNIT
MANHATTAN,267,24,345 MADISON STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,267,24,351 MADISON STREET,10002,VLADECK,VLADECK,3,SPECIAL PROGRAM
MANHATTAN,267,24,359 MADISON STREET,10002,VLADECK,VLADECK,3,
MANHATTAN,267,24,367 MADISON STREET,10002,VLADECK,VLADECK,3,SPECIAL PROGRAM
MANHATTAN,307,1,45 ALLEN STREET,10002,45 ALLEN STREET,GOMPERS,3,MANHATTAN SOCIAL SERVICES BOROUGH OFFICE/ BOILER
MANHATTAN,307,1,82GAR ELDRIDGE STREET,10002,45 ALLEN STREET,GOMPERS,3,GARAGE
MANHATTAN,323,1,105 BARUCH DRIVE,10002,BARUCH,BARUCH,3,JANITORIAL SUPPLIES ROOM
MANHATTAN,323,1,95 BARUCH DRIVE,10002,BARUCH,BARUCH,3,
MANHATTAN,323,1,79 BARUCH DRIVE,10002,BARUCH,BARUCH,3,PLUMBERS SHOP/PAINT SHOP
MANHATTAN,323,1,75 BARUCH DRIVE,10002,BARUCH,BARUCH,3,EXTERMINATOR SHOP
MANHATTAN,323,1,79GAR BARUCH DRIVE,10002,BARUCH,BARUCH,3,GARAGE
MANHATTAN,323,1,78 BARUCH DRIVE,10002,BARUCH,BARUCH,3,NEW BUILDING: BOILER PLANT - NOT BUILT YET
MANHATTAN,323,1,64 BARUCH DRIVE,10002,BARUCH,BARUCH,3,
MANHATTAN,323,1,60 BARUCH DRIVE,10002,BARUCH,BARUCH,3,
MANHATTAN,323,1,62 BARUCH DRIVE,10002,BARUCH,BARUCH,3,LAUNDRY
MANHATTAN,323,1,72 BARUCH DRIVE,10002,BARUCH,BARUCH,3,REFRIGATOR ROOM
MANHATTAN,323,1,70 BARUCH DRIVE,10002,BARUCH,BARUCH,3,BOILER
MANHATTAN,323,1,90 BARUCH DRIVE,10002,BARUCH,BARUCH,3,ROOFTOP LEASE LOCATION/PLASTERERS SHOP
MANHATTAN,323,1,80 BARUCH DRIVE,10002,BARUCH,BARUCH,3,
MANHATTAN,323,1,120 BARUCH DRIVE,10002,BARUCH,BARUCH,3,CHILDREN CENTER
MANHATTAN,323,1,110 BARUCH DRIVE,10002,BARUCH,BARUCH,3,
MANHATTAN,323,1,68 BARUCH DRIVE,10002,BARUCH,NYC DEPT OF PARKS,3,PLAYGROUND (MANAGED BY NYC DEPARTMENT OF PARKS & RECREATION)
MANHATTAN,323,1,60 COLUMBIA STREET,10002,BARUCH,BARUCH,3,
MANHATTAN,323,1,50 COLUMBIA STREET,10002,BARUCH,BARUCH,3,
MANHATTAN,323,1,90 COLUMBIA STREET,10002,BARUCH,BARUCH,3,
MANHATTAN,323,1,100 COLUMBIA STREET,10002,BARUCH,BARUCH,3,DEVELOPMENT MANAGEMENT OFFICE/ STOREROOM
MANHATTAN,323,1,80 COLUMBIA STREET,10002,BARUCH,BARUCH,3,
MANHATTAN,323,1,84 COLUMBIA STREET,10002,BARUCH,BARUCH,3,DEVELOPMENT MAINTENANCE OFFICE
MANHATTAN,323,1,120 COLUMBIA STREET,10002,BARUCH,BARUCH,3,
MANHATTAN,323,1,110 COLUMBIA STREET,10002,BARUCH,BARUCH,3,BRONX & MANHATTAN CONTRACT UNIT - MANHATTAN SOUTH
MANHATTAN,323,1,140 COLUMBIA STREET,10002,BARUCH,BARUCH,3,
MANHATTAN,323,1,130 COLUMBIA STREET,10002,BARUCH,BARUCH,3,TENANT ASSOCIATION ROOM
MANHATTAN,323,1,72 COLUMBIA STREET,10002,BARUCH HOUSES ADDITION,BARUCH,3,SENIOR CENTER/LAUNDRY
MANHATTAN,323,1,296 DELANCEY STREET,10002,BARUCH,BARUCH,3,
MANHATTAN,323,1,298 DELANCEY STREET,10002,BARUCH,BARUCH,3,
MANHATTAN,323,1,300 DELANCEY STREET,10002,BARUCH,BARUCH,3,CHILDREN CENTER
MANHATTAN,323,1,288 DELANCEY STREET,10002,BARUCH,BARUCH,3,
MANHATTAN,323,1,292 DELANCEY STREET,10002,BARUCH,BARUCH,3,
MANHATTAN,323,1,294 DELANCEY STREET,10002,BARUCH,BARUCH,3,NURSERY SCHOOL
MANHATTAN,323,1,280 DELANCEY STREET,10002,BARUCH,BARUCH,3,MEDICAL FACILITY
MANHATTAN,323,1,308 DELANCEY STREET,10002,BARUCH,BARUCH,3,
MANHATTAN,323,1,312 DELANCEY STREET,10002,BARUCH,BARUCH,3,CARPENTERS SHOP
MANHATTAN,323,1,605 FDR DRIVE,10002,BARUCH,BARUCH,3,COMMUNITY CENTER/ROOFTOP LEASE LOCATION/WIFI
MANHATTAN,323,1,595 FDR DRIVE,10002,BARUCH,BARUCH,3,
MANHATTAN,323,1,577 FDR DRIVE,10002,BARUCH,BARUCH,3,ROOFTOP LEASE LOCATION
MANHATTAN,323,1,571 FDR DRIVE,10002,BARUCH,BARUCH,3,STOVE ROOM
MANHATTAN,323,1,555 FDR DRIVE,10002,BARUCH,BARUCH,3,GLAZIERS SHOP
MANHATTAN,323,1,549 FDR DRIVE,10002,BARUCH,BARUCH,3,
MANHATTAN,323,1,525 FDR DRIVE,10002,BARUCH,BARUCH,3,
MANHATTAN,323,1,521 FDR DRIVE,10002,BARUCH,BARUCH,3,ROOFTOP LEASE LOCATION
MANHATTAN,325,1,126 BARUCH PLACE,10002,LAVANBURG HOMES,HENRY STREET SETTLEMENT (NON NYCHA),3,
MANHATTAN,325,1,128 BARUCH PLACE,10002,LAVANBURG HOMES,HENRY STREET SETTLEMENT (NON NYCHA),3,BOILER
MANHATTAN,325,1,130 BARUCH PLACE,10002,LAVANBURG HOMES,HENRY STREET SETTLEMENT (NON NYCHA),3,SPECIAL PROGRAM
MANHATTAN,325,1,132 BARUCH PLACE,10002,LAVANBURG HOMES,HENRY STREET SETTLEMENT (NON NYCHA),3,
MANHATTAN,325,1,140 BARUCH PLACE,10002,LAVANBURG HOMES,HENRY STREET SETTLEMENT (NON NYCHA),3,
MANHATTAN,325,1,142 BARUCH PLACE,10002,LAVANBURG HOMES,HENRY STREET SETTLEMENT (NON NYCHA),3,
MANHATTAN,338,1,100 PITT STREET,10002,GOMPERS,GOMPERS,3,
MANHATTAN,338,1,90 PITT STREET,10002,GOMPERS,GOMPERS,3,LAUNDRY/GLASS STOREROOM/CARPENTERS SHOP
MANHATTAN,338,1,70 PITT STREET,10002,GOMPERS,GOMPERS,3,STORAGE ROOM/NYCHA PAINT SHOP/ ELEVATOR MECHANIC SHOP/ CARPENTERS SHOP
MANHATTAN,338,1,50 PITT STREET,10002,GOMPERS,GOMPERS,3,DEVELOPMENT MANAGEMENT OFFICE
MANHATTAN,338,1,60 PITT STREET,10002,GOMPERS,GOMPERS,3,EXTERMINATOR SHOP/ PLASTERERS SHOP/ CONTRACTOR PAINT SHOP/ MAINTENANCE SHOP
MANHATTAN,338,1,80 PITT STREET,10002,GOMPERS,GOMPERS,3,COMMUNITY CENTER/SENIOR CENTER/NURSERY SCHOOL/BOILER
MANHATTAN,338,1,70 PITT STREET - TEMPORARY ADDRESS,10002,GOMPERS,GOMPERS,3,QUONSET HUT
MANHATTAN,344,10,189 STANTON STREET,10002,STANTON STREET,KRAUS MANAGEMENT (PRIVATE - M/B 1),3,SATELLITE DEVELOPMENT MANAGEMENT OFFICE/MAINTENANCE OFFICE/LAUNDRY
MANHATTAN,347,80,154 BROOME STREET,10002,SEWARD PARK EXTENSION,GOMPERS,3,BOILER/ CONTRACTOR PAINT SHOP/ NYCHA PAINT SHOP/ PLASTERERS SHOP/ BRICKLAYERS STOREROOM/ CARPENTRY STOREROOM
MANHATTAN,347,80,156 BROOME STREET,10002,SEWARD PARK EXTENSION,GOMPERS,3,
MANHATTAN,351,1,64 ESSEX STREET,10002,SEWARD PARK EXTENSION,GOMPERS,3,COMMUNITY OPERATIONS FACILITY
MANHATTAN,351,1,66 ESSEX STREET,10002,SEWARD PARK EXTENSION,GOMPERS,3,
MANHATTAN,351,1,56 ESSEX STREET,10002,SEWARD PARK EXTENSION,GOMPERS,3,COMMUNITY CENTER
MANHATTAN,351,1,60 ESSEX STREET,10002,SEWARD PARK EXTENSION,GOMPERS,3,CHILDREN CENTER
MANHATTAN,351,1,372A GRAND STREET,10002,SEWARD PARK EXTENSION,GOMPERS,3,SHED
MANHATTAN,351,1,65 NORFOLK STREET,10002,SEWARD PARK EXTENSION,GOMPERS,3,ROOFTOP LEASE LOCATION
MANHATTAN,356,1,10 AVENUE D,10009,WALD,WALD,3,WIFI
MANHATTAN,356,1,12 AVENUE D,10009,WALD,WALD,3,SENIOR CENTER/COMMUNITY CENTER
MANHATTAN,356,1,18 AVENUE D,10009,WALD,WALD,3,NURSERY SCHOOL
MANHATTAN,356,1,20 AVENUE D,10009,WALD,WALD,3,
MANHATTAN,356,1,24 AVENUE D,10009,WALD,WALD,3,COMMUNITY CENTER
MANHATTAN,356,1,30 AVENUE D,10009,WALD,WALD,3,EXTERMINATOR SHOP
MANHATTAN,356,1,34 AVENUE D,10009,WALD,WALD,3,CHILDREN CENTER
MANHATTAN,356,1,36 AVENUE D,10009,WALD,WALD,3,SPECIAL PROGRAM
MANHATTAN,356,1,50 AVENUE D,10009,WALD,WALD,3,
MANHATTAN,356,1,54 AVENUE D,10009,WALD,WALD,3,DEVELOPMENT MANAGEMENT OFFICE
MANHATTAN,356,1,58 AVENUE D,10009,WALD,WALD,3,TENANT ASSOCIATION ROOM
MANHATTAN,356,1,60 AVENUE D,10009,WALD,WALD,3,
MANHATTAN,356,1,40 AVENUE D,10009,WALD,WALD,3,
MANHATTAN,356,1,950 EAST 4TH WALK,10009,WALD,WALD,3,
MANHATTAN,356,1,930 EAST 4TH WALK,10009,WALD,WALD,3,
MANHATTAN,356,1,934 EAST 4TH WALK,10009,WALD,WALD,3,SPECIAL PROGRAM
MANHATTAN,356,1,920 EAST 6TH STREET,10009,WALD,WALD,3,ROOFTOP LEASE LOCATION
MANHATTAN,356,1,930 EAST 6TH STREET,10009,WALD,WALD,3,
MANHATTAN,356,1,870 EAST 6TH STREET,10009,WALD,WALD,3,
MANHATTAN,356,1,888 EAST 6TH STREET,10009,WALD,WALD,3,COMMUNITY CENTER
MANHATTAN,356,1,880 EAST 6TH STREET,10009,WALD,WALD,3,MAINTENANCE SHOP
